PID,DATA_YEAR,LIVING_AREA,YR_REMODELLED,BED_ROOMS,REMODEL_YEAR,living_area_diff,bedrooms_diff
2006789000,2018,1488.0,2016.0,3.0,2016.0,0.0,-1.0
2007391000,2020,2660.0,2018.0,3.0,2018.0,480.0,-1.0
2010722000,2018,1648.0,2014.0,4.0,2014.0,0.0,-1.0
2011268000,2023,1323.0,2021.0,3.0,2021.0,0.0,-1.0
2012122000,2013,1469.0,2002.0,3.0,2018.0,0.0,-1.0
2012258000,2022,1008.0,2019.0,2.0,2019.0,-718.0,-2.0
2100981000,2018,2204.0,2012.0,6.0,2012.0,184.0,-1.0
2101172000,2013,2378.0,2009.0,4.0,2009.0,-2114.0,-4.0
2101309000,2018,748.0,2015.0,2.0,2015.0,-2206.0,-1.0
2101772000,2020,2465.0,2018.0,2.0,2018.0,294.0,-2.0
2200085000,2022,1832.0,2018.0,4.0,2018.0,0.0,-2.0
2200912000,2020,1193.0,2018.0,2.0,2018.0,5.0,-1.0
2201796000,2022,1942.0,2020.0,4.0,2020.0,0.0,-2.0
2202562000,2018,1369.0,2016.0,3.0,2016.0,0.0,-2.0
2203274000,2023,3654.6,2020.0,3.0,2020.0,154.5999999999999,-3.0
2203501000,2013,3091.0,2010.0,4.0,2017.0,-387.0,-3.0
2203770000,2023,4868.8,2021.0,10.0,2021.0,-0.1999999999998181,-1.0
2204462000,2020,1310.0,1994.0,2.0,2021.0,-212.4000000000001,-1.0
2204565026,2018,1588.0,2013.0,2.0,2013.0,594.0,-1.0
2204565026,2023,2905.0,2021.0,1.0,2021.0,1317.0,-1.0
2204639000,2018,1960.0,2016.0,6.0,2016.0,0.0,-1.0
0400498000_,2017,4537.0,2016.0,5.0,2016.0,0.0,-1.0
0400885000_,2017,3668.0,2016.0,4.0,2016.0,0.0,-1.0
0501886000_,2017,2916.0,2016.0,4.0,2016.0,228.0,-1.0
0502912000_,2017,4803.0,2016.0,4.0,2016.0,0.0,-2.0
0602494000_,2017,2037.0,2016.0,3.0,2016.0,0.0,-1.0
