PID,DATA_YEAR,LIVING_AREA,YR_REMODELLED,BED_ROOMS,REMODEL_YEAR,living_area_diff,bedrooms_diff
703303000,2019,3311.0,2017.0,7.0,2017.0,726.0,1.0
703449000,2019,3344.0,2017.0,6.0,2017.0,1100.0,4.0
703554000,2013,1373.0,1989.0,4.0,2018.0,0.0,1.0
703568000,2013,3957.0,2011.0,11.0,2011.0,0.0,2.0
703568000,2018,3957.0,2012.0,11.0,2012.0,0.0,2.0
703568000,2018,3957.0,2012.0,11.0,2019.0,0.0,5.0
703634000,2020,3537.0,2018.0,10.0,2018.0,0.0,4.0
703754010,2018,3663.0,2010.0,11.0,2010.0,-15.0,2.0
703970000,2019,3519.0,2017.0,9.0,2017.0,0.0,1.0
703977000,2022,3198.0,2020.0,9.0,2020.0,0.0,3.0
800178000,2013,3492.0,2011.0,9.0,2011.0,3492.0,3.0
800449000,2022,2262.0,2019.0,6.0,2019.0,30.0,1.0
801388060,2019,2702.0,2010.0,5.0,2010.0,34.0,1.0
801450000,2018,3273.0,2012.0,4.0,2012.0,-41.0,1.0
802578000,2019,4602.0,2017.0,12.0,2017.0,0.0,4.0
803019001,2018,2968.0,2015.0,6.0,2015.0,249.0,4.0
803038000,2022,2182.4,2014.0,5.0,2014.0,0.40000000000009095,2.0
900377000,2018,1026.0,2016.0,3.0,2016.0,0.0,1.0
900377000,2019,1144.0,2017.0,3.0,2017.0,118.0,1.0
900379000,2022,2199.25,2020.0,5.0,2020.0,0.25,1.0
900574000,2018,3647.0,2017.0,4.0,2017.0,0.0,1.0
900609000,2022,4851.7,2020.0,5.0,2020.0,-0.3000000000001819,1.0
900778000,2018,4188.0,2017.0,6.0,2017.0,0.0,3.0
900948000,2018,2730.0,2014.0,6.0,2014.0,0.0,1.0
901409000,2018,2133.0,2016.0,9.0,2016.0,0.0,3.0
902417000,2018,2649.0,2014.0,6.0,2014.0,144.0,2.0
903236000,2019,1074.0,2017.0,2.0,2017.0,241.0,1.0
903236000,2020,1074.0,2018.0,2.0,2018.0,241.0,1.0
903461000,2013,1404.0,2012.0,3.0,2012.0,0.0,1.0
903511000,2019,3815.0,2017.0,10.0,2017.0,570.0,2.0
903513000,2023,3403.0,2020.0,7.0,2020.0,0.0,2.0
903537000,2020,4152.0,2018.0,12.0,2018.0,0.0,3.0
903542000,2018,2399.0,2014.0,4.0,2014.0,334.0,2.0
903542000,2020,2568.0,2018.0,4.0,2018.0,503.0,2.0
903543000,2018,2673.0,2013.0,4.0,2013.0,590.0,2.0
903678000,2018,4758.0,2015.0,11.0,2015.0,0.0,2.0
903700000,2022,2104.0,2020.0,6.0,2020.0,0.0,2.0
903713000,2020,3474.0,2018.0,9.0,2018.0,105.0,3.0
903766000,2018,1875.0,2014.0,3.0,2014.0,363.0,1.0
903774000,2022,2000.0,2019.0,5.0,2019.0,0.0,1.0
1000091000,2023,3045.0,2021.0,8.0,2021.0,801.0,4.0
1000092000,2018,2732.0,2014.0,8.0,2014.0,570.0,4.0
1000101000,2018,3254.0,2012.0,11.0,2012.0,638.0,5.0
1000416000,2018,4128.0,2013.0,12.0,2013.0,240.0,5.0
1000440000,2018,2552.0,2015.0,10.0,2015.0,0.0,6.0
1000447000,2019,3088.0,2017.0,12.0,2017.0,1008.0,7.0
1000448000,2018,2620.0,2017.0,6.0,2017.0,22.0,2.0
1000631000,2013,3725.0,2009.0,11.0,2009.0,0.0,5.0
1000679000,2018,2729.0,2015.0,10.0,2015.0,0.0,5.0
1000701000,2018,5457.0,2014.0,12.0,2014.0,2009.0,7.0
1000763000,2012,3102.0,2010.0,12.0,2010.0,0.0,4.0
1001139000,2018,4241.0,2014.0,8.0,2014.0,0.0,1.0
1001139000,2022,4941.4,2019.0,12.0,2019.0,700.3999999999996,4.0
1001183000,2018,1246.0,2016.0,3.0,2016.0,0.0,1.0
1001183000,2022,1283.6,2020.0,6.0,2020.0,37.59999999999991,3.0
1001218000,2018,3516.0,2012.0,10.0,2012.0,807.0,4.0
1001410000,2018,3564.0,2014.0,11.0,2014.0,0.0,3.0
1001450100,2018,1457.0,2015.0,4.0,2015.0,0.0,1.0
1001844000,2018,3381.0,2012.0,8.0,2012.0,0.0,2.0
1001934000,2018,1182.0,2015.0,4.0,2015.0,0.0,2.0
1001972020,2023,3192.0,2021.0,6.0,2021.0,0.0,1.0
1002068000,2020,2317.0,2018.0,5.0,2018.0,101.0,1.0
1002086010,2018,2094.0,2014.0,4.0,2014.0,0.0,1.0
1002207000,2022,4410.0,2013.0,13.0,2013.0,-270.0,7.0
1002215000,2019,2408.0,2016.0,6.0,2016.0,398.0,4.0
1002294000,2012,1328.0,2010.0,3.0,2010.0,0.0,1.0
1002294000,2018,1485.0,2014.0,4.0,2014.0,0.0,1.0
1002304000,2020,1747.0,2017.0,4.0,2017.0,155.0,1.0
1100066000,2019,1992.0,2017.0,4.0,2017.0,0.0,1.0
1100081000,2018,3483.0,2015.0,6.0,2015.0,554.0,2.0
1100252000,2022,3248.0,2019.0,5.0,2019.0,1364.0,2.0
1100255000,2020,3852.0,2018.0,12.0,2018.0,18.0,5.0
1100524000,2022,4953.25,2018.0,10.0,2018.0,1659.25,5.0
1100619000,2023,1795.2,2021.0,5.0,2021.0,1795.2,1.0
1100626000,2012,3540.0,2010.0,6.0,2010.0,0.0,1.0
1100640000,2018,2349.0,2016.0,5.0,2016.0,0.0,2.0
1100640000,2020,2349.0,2018.0,5.0,2018.0,0.0,2.0
1100946000,2022,1596.0,2016.0,7.0,2016.0,0.0,2.0
1101249000,2022,3455.2,2019.0,5.0,2019.0,828.1999999999998,1.0
1101318000,2020,2244.0,2012.0,7.0,2012.0,2244.0,2.0
1101318000,2022,2244.0,2015.0,7.0,2015.0,2244.0,2.0
1101341000,2018,3254.0,2014.0,7.0,2014.0,0.0,2.0
1101359000,2020,3919.0,2018.0,9.0,2018.0,0.0,1.0
1101427000,2012,3187.0,2010.0,6.0,2010.0,0.0,2.0
1101512001,2020,1361.0,2018.0,3.0,2018.0,0.0,1.0
1101610000,2022,4217.4,2020.0,10.0,2020.0,0.3999999999996362,5.0
1101670000,2018,4617.0,2016.0,9.0,2016.0,-216.0,1.0
1102029000,2020,4708.0,2018.0,9.0,2018.0,1528.0,3.0
1102568000,2018,1287.0,2014.0,3.0,2014.0,491.0,1.0
1102718000,2011,3588.0,2009.0,9.0,2009.0,0.0,3.0
1102974000,2020,3519.0,2013.0,10.0,2013.0,0.0,1.0
1103047000,2020,2431.0,2018.0,5.0,2018.0,547.0,1.0
1103117000,2013,982.0,2011.0,2.0,2011.0,80.0,1.0
1103151000,2020,2766.0,2018.0,5.0,2018.0,1278.0,3.0
1103274000,2018,2606.0,2012.0,6.0,2012.0,0.0,2.0
1103504000,2022,1630.2,2020.0,4.0,2020.0,474.20000000000005,2.0
1103517000,2022,2642.0,2019.0,5.0,2019.0,348.0,1.0
1103521000,2019,1644.0,2018.0,3.0,2018.0,580.0,1.0
1103521000,2022,1767.5,2019.0,3.0,2019.0,703.5,1.0
1103522000,2020,2154.0,2018.0,3.0,2018.0,710.0,1.0
1103548000,2013,2457.0,1993.0,6.0,2018.0,0.0,1.0
1103702000,2019,3721.0,2018.0,10.0,2018.0,0.0,4.0
1103729000,2020,2423.0,2018.0,4.0,2018.0,599.0,1.0
1103733000,2023,2349.0,2021.0,4.0,2021.0,601.0,1.0
1200171000,2022,7616.0,2021.0,12.0,2021.0,2282.0,3.0
1200369000,2018,2786.0,2012.0,8.0,2012.0,171.0,2.0
1200474000,2012,5570.0,2011.0,9.0,2011.0,777.0,1.0
1200623004,2013,4470.0,2011.0,10.0,2011.0,690.0,2.0
1200789000,2022,2658.4,2020.0,6.0,2020.0,0.40000000000009095,2.0
1200894000,2012,4248.0,2010.0,9.0,2010.0,0.0,3.0
1202293000,2019,4615.0,2017.0,6.0,2017.0,769.0,2.0
1202956000,2018,4691.0,2013.0,12.0,2013.0,0.0,3.0
1202964000,2018,3458.0,2015.0,6.0,2015.0,0.0,2.0
1203147002,2018,4500.0,2016.0,8.0,2016.0,0.0,2.0
1203163000,2023,2519.5,2018.0,4.0,2018.0,-0.5,1.0
1203391000,2013,3668.0,1998.0,9.0,2018.0,0.0,1.0
1300606000,2019,3142.0,2015.0,7.0,2015.0,0.0,1.0
1301524000,2018,4035.0,2012.0,6.0,2012.0,0.0,2.0
1301841000,2020,2706.0,2018.0,6.0,2018.0,0.0,1.0
1301841000,2022,2706.0,2019.0,6.0,2019.0,0.0,1.0
1301901000,2022,3405.0,2020.0,8.0,2020.0,0.0,2.0
1301941000,2019,3988.0,2017.0,8.0,2017.0,1279.0,2.0
1302110000,2022,4650.0,2019.0,9.0,2019.0,1530.0,3.0
1302224000,2023,3417.0,2021.0,9.0,2021.0,0.0,3.0
1302326000,2019,2514.0,2017.0,4.0,2017.0,424.0,1.0
1302519000,2023,3222.0,2021.0,6.0,2021.0,0.0,1.0
1302897000,2023,4368.0,2021.0,7.0,2021.0,68.0,1.0
1302951000,2018,4608.0,2012.0,9.0,2012.0,2020.0,4.0
1303145000,2023,1898.0,2021.0,5.0,2021.0,0.0,1.0
1303288000,2023,3093.0,2021.0,6.0,2021.0,988.0,4.0
1303339000,2022,4212.0,2020.0,7.0,2020.0,0.0,1.0
1303367000,2022,3552.0,2019.0,10.0,2019.0,0.0,4.0
1400047000,2022,1086.0,2019.0,4.0,2019.0,0.0,1.0
1400367015,2018,3795.0,2012.0,9.0,2012.0,0.0,1.0
1400367019,2022,3367.5,2019.0,8.0,2019.0,-0.5,1.0
1401145000,2013,3547.0,2012.0,7.0,2012.0,591.0,3.0
1401253000,2022,3662.0,2017.0,8.0,2017.0,0.0,2.0
1401281000,2018,3033.0,2013.0,9.0,2013.0,0.0,3.0
1401301000,2018,2730.0,2012.0,7.0,2012.0,221.0,1.0
1401399000,2020,2203.0,2018.0,6.0,2018.0,0.0,2.0
1401548000,2020,2460.0,2018.0,8.0,2018.0,0.0,2.0
1401739000,2022,4026.0,2018.0,11.0,2018.0,0.0,3.0
1401755000,2022,3951.0,2019.0,9.0,2019.0,48.0,1.0
1401787001,2020,2826.0,2013.0,8.0,2013.0,0.0,2.0
1401819000,2019,3355.0,2017.0,8.0,2017.0,6.0,2.0
1401971000,2018,5181.0,2015.0,12.0,2015.0,0.0,3.0
1402010000,2018,3588.0,2012.0,8.0,2012.0,1137.0,4.0
1402010000,2022,3696.0,2019.0,9.0,2019.0,108.0,1.0
1402079000,2018,3768.0,2012.0,9.0,2012.0,0.0,1.0
1402237000,2018,4016.0,2016.0,7.0,2016.0,0.0,2.0
1402243000,2018,2967.0,2011.0,7.0,2011.0,463.0,2.0
1402253000,2022,2217.6,2019.0,5.0,2019.0,-0.40000000000009095,1.0
1402273000,2019,2040.0,2016.0,7.0,2016.0,0.0,2.0
1402557000,2013,3516.0,2011.0,9.0,2011.0,0.0,3.0
1403092000,2022,3258.0,2019.0,8.0,2019.0,-652.0,2.0
1403220000,2020,3300.0,2018.0,12.0,2018.0,-243.0,3.0
1403304000,2020,2488.0,2018.0,7.0,2018.0,267.0,2.0
1403436000,2022,3484.8,2018.0,9.0,2018.0,-0.1999999999998181,3.0
1403441000,2023,3121.5,2021.0,9.0,2021.0,-0.5,1.0
1403484000,2018,4506.0,2015.0,12.0,2015.0,447.0,3.0
1403546000,2013,4446.0,2010.0,12.0,2010.0,4.0,1.0
1403609000,2023,3603.6,2021.0,6.0,2021.0,151.5999999999999,1.0
1404004000,2019,4548.0,2012.0,11.0,2012.0,0.0,2.0
1404180000,2023,3596.8,2021.0,7.0,2021.0,-0.1999999999998181,1.0
1404563000,2019,4398.0,2017.0,9.0,2017.0,0.0,3.0
1404574000,2022,3330.0,2019.0,7.0,2019.0,0.0,1.0
1405108000,2019,3882.0,2017.0,7.0,2017.0,46.0,1.0
1500237001,2020,2038.0,2018.0,5.0,2018.0,492.0,2.0
1500719000,2022,2921.7,2019.0,8.0,2019.0,680.6999999999998,1.0
1500857000,2020,3401.0,2018.0,9.0,2018.0,-24.0,2.0
1500866000,2018,2154.0,2013.0,7.0,2013.0,163.0,1.0
1500915000,2018,3567.0,2016.0,9.0,2016.0,0.0,3.0
1500922000,2011,2504.0,2009.0,6.0,2009.0,0.0,2.0
1501096000,2019,3711.0,2016.0,9.0,2020.0,-51.0,3.0
1501116000,2022,3249.0,2020.0,9.0,2020.0,0.0,2.0
1501134000,2012,3333.0,2010.0,9.0,2010.0,0.0,3.0
1501138000,2020,3612.0,2018.0,9.0,2018.0,0.0,3.0
1501393000,2011,3303.0,2009.0,9.0,2009.0,0.0,3.0
1501473000,2020,3374.0,2017.0,9.0,2017.0,0.0,3.0
1501607000,2018,3348.0,2013.0,9.0,2013.0,0.0,3.0
1501706000,2020,3666.0,2017.0,8.0,2017.0,0.0,2.0
1501714000,2018,4623.0,2016.0,11.0,2016.0,3398.0,7.0
1501720001,2019,1530.0,2017.0,3.0,2017.0,171.0,1.0
1501806000,2018,5212.0,2016.0,12.0,2016.0,0.0,3.0
1501846000,2023,3678.6,2021.0,10.0,2021.0,-0.40000000000009095,3.0
1501863000,2022,3219.0,2019.0,9.0,2019.0,0.0,3.0
1501919000,2023,4764.0,2021.0,17.0,2021.0,0.0,5.0
1501969000,2022,3595.1,2020.0,9.0,2020.0,0.09999999999990905,3.0
1502002000,2018,4324.0,2011.0,9.0,2011.0,544.0,2.0
1502136000,2012,2451.0,2010.0,7.0,2010.0,120.0,1.0
1502152000,2022,4748.0,2020.0,10.0,2020.0,0.0,1.0
1502569000,2022,3516.0,2017.0,8.0,2017.0,0.0,2.0
1502762000,2019,3924.0,2010.0,10.0,2010.0,0.0,1.0
1502813000,2018,4904.0,2011.0,14.0,2011.0,4904.0,5.0
1502917000,2011,4280.0,2009.0,9.0,2009.0,245.0,1.0
1502917000,2020,4525.0,2016.0,10.0,2016.0,0.0,1.0
1502930000,2018,1969.0,2014.0,4.0,2014.0,0.0,1.0
1600116003,2022,4732.05,2020.0,4.0,2020.0,3352.05,1.0
1600130001,2011,4102.0,2009.0,8.0,2009.0,0.0,2.0
1600172000,2018,1824.0,2013.0,5.0,2013.0,140.0,1.0
1600315000,2018,3865.0,2013.0,6.0,2013.0,421.0,1.0
1600399000,2020,3639.0,2018.0,9.0,2018.0,0.0,1.0
1600492000,2013,3507.0,2011.0,9.0,2011.0,0.0,2.0
1600861000,2018,2480.0,2015.0,5.0,2015.0,249.0,2.0
1600908000,2019,0.0,2017.0,5.0,2017.0,-2883.0,1.0
1600929001,2020,3148.0,2018.0,5.0,2018.0,4.0,1.0
1600929001,2019,3144.0,2003.0,8.0,2020.0,-4.0,3.0
1601016000,2018,3630.0,2015.0,8.0,2015.0,-110.0,1.0
1601020000,2023,4170.0,2021.0,9.0,2021.0,810.0,2.0
1601239000,2012,4872.0,2010.0,7.0,2010.0,73.0,1.0
1601301000,2010,0.0,2003.0,14.0,2020.0,-5460.0,5.0
1601381000,2018,3384.0,2013.0,9.0,2013.0,0.0,3.0
1601382000,2022,3504.0,2021.0,9.0,2021.0,0.0,3.0
1601465000,2020,3663.0,2018.0,11.0,2018.0,33.0,2.0
1601804000,2022,4145.2,2019.0,9.0,2019.0,0.1999999999998181,3.0
1601941000,2022,3660.8,2020.0,6.0,2020.0,940.8000000000002,1.0
1601943000,2022,2841.6,2020.0,6.0,2020.0,-0.40000000000009095,2.0
1602063000,2022,2527.2,2019.0,5.0,2019.0,0.1999999999998181,1.0
1602070000,2023,1684.8,2021.0,4.0,2021.0,436.79999999999995,1.0
1602401000,2022,3356.1,2013.0,8.0,2013.0,0.09999999999990905,2.0
1602511000,2020,2246.0,2015.0,5.0,2015.0,-82.0,1.0
1602662000,2018,0.0,2015.0,5.0,2015.0,-2462.0,2.0
1602676000,2020,3298.0,2018.0,8.0,2018.0,0.0,2.0
1602823000,2022,3283.6,2013.0,8.0,2013.0,1179.6,3.0
1602828000,2018,2107.0,2016.0,5.0,2016.0,0.0,2.0
1603053000,2018,2731.0,2011.0,8.0,2011.0,216.0,2.0
1603066000,2023,3322.2,2021.0,8.0,2021.0,0.1999999999998181,2.0
1603230000,2020,3382.0,2018.0,5.0,2018.0,570.0,1.0
1603273000,2019,5105.0,2017.0,6.0,2017.0,26.0,1.0
1603278000,2018,4173.0,2016.0,4.0,2016.0,441.0,2.0
1603278000,2023,4173.0,2021.0,5.0,2021.0,0.0,1.0
1603453000,2018,2038.0,2016.0,7.0,2016.0,291.0,2.0
1603456000,2019,2432.0,2016.0,5.0,2016.0,-84.0,2.0
1603488000,2022,4093.2,2019.0,7.0,2019.0,455.1999999999998,3.0
1603588000,2022,3274.0,2012.0,5.0,2012.0,1014.0,1.0
1603708000,2018,2900.0,2016.0,6.0,2016.0,0.0,1.0
1603761000,2022,3120.0,2019.0,5.0,2019.0,1200.0,2.0
1603785000,2023,3190.4,2020.0,7.0,2020.0,345.4000000000001,2.0
1603803000,2022,4260.0,2020.0,12.0,2020.0,0.0,3.0
1603810000,2018,3505.0,2016.0,8.0,2016.0,443.0,3.0
1603815000,2022,1769.0,2020.0,4.0,2020.0,465.0,1.0
1604057000,2022,3463.2,2020.0,6.0,2020.0,889.1999999999998,1.0
1604398000,2018,2037.0,2016.0,4.0,2016.0,1004.0,1.0
1604416000,2018,2060.0,2016.0,4.0,2016.0,640.0,1.0
1604416000,2019,2188.0,2017.0,4.0,2017.0,768.0,1.0
1604483000,2018,3537.0,2016.0,8.0,2016.0,1258.0,4.0
1604509000,2022,3553.2,2020.0,6.0,2020.0,2286.2,4.0
1604677000,2018,2098.0,2016.0,4.0,2016.0,850.0,2.0
1604706000,2018,2082.0,2015.0,4.0,2015.0,666.0,1.0
1604720000,2012,1961.0,2010.0,5.0,2010.0,547.0,2.0
1604729000,2018,0.0,2014.0,6.0,2014.0,-3045.0,1.0
1604756000,2019,2396.0,2014.0,6.0,2014.0,0.0,1.0
1604783000,2022,2430.0,2019.0,4.0,2019.0,1170.0,2.0
1604891000,2018,3447.0,2015.0,8.0,2015.0,0.0,2.0
1604891000,2020,4422.0,2018.0,9.0,2018.0,975.0,3.0
1605035000,2023,1532.0,2021.0,3.0,2021.0,180.0,1.0
1605081000,2018,2154.0,2013.0,7.0,2013.0,177.0,3.0
1605328000,2022,4764.8,2019.0,9.0,2019.0,2503.8,4.0
1605358000,2022,2491.6,2020.0,4.0,2020.0,-0.40000000000009095,1.0
1700280000,2019,3544.0,2017.0,6.0,2017.0,696.0,1.0
1700337000,2018,3145.0,2011.0,8.0,2011.0,255.0,2.0
1700358000,2023,2638.4,2019.0,7.0,2019.0,0.40000000000009095,1.0
1700359000,2018,2986.0,2015.0,9.0,2015.0,662.0,2.0
1700486000,2020,3168.0,2018.0,9.0,2018.0,0.0,3.0
1700675000,2020,2627.0,2018.0,8.0,2018.0,60.0,1.0
1700865000,2020,3264.0,2018.0,9.0,2018.0,0.0,3.0
1700874000,2018,5241.0,2013.0,7.0,2013.0,1196.0,1.0
1701131000,2018,2008.0,2016.0,4.0,2016.0,-156.0,1.0
1701391000,2019,2210.0,2017.0,6.0,2017.0,16.0,2.0
1701552000,2018,3882.0,2009.0,9.0,2009.0,0.0,1.0
1701617000,2020,3975.0,2018.0,9.0,2018.0,0.0,3.0
1701912000,2018,2069.0,2012.0,6.0,2012.0,165.0,1.0
1701982000,2022,3716.0,2019.0,8.0,2019.0,0.0,1.0
1702083000,2020,1694.0,2018.0,5.0,2018.0,-100.0,1.0
1702092000,2018,1940.0,2016.0,4.0,2016.0,235.0,1.0
1702133000,2018,1983.0,2013.0,5.0,2013.0,318.0,1.0
1702155000,2013,2873.0,2011.0,7.0,2011.0,231.0,1.0
1702280000,2023,2682.0,2021.0,5.0,2021.0,0.0,1.0
1702329000,2018,4326.0,2016.0,8.0,2016.0,130.0,2.0
1702334000,2018,3007.0,2014.0,7.0,2014.0,0.0,2.0
1702389000,2023,2068.0,2021.0,7.0,2021.0,0.0,2.0
1702778000,2020,5159.0,2018.0,6.0,2018.0,3780.0,1.0
1702796000,2020,3714.0,2018.0,7.0,2018.0,1444.0,3.0
1702947000,2018,1100.0,2012.0,3.0,2012.0,0.0,1.0
1703180000,2018,3084.0,2012.0,5.0,2012.0,386.0,1.0
1703266000,2018,2672.0,2012.0,8.0,2012.0,107.0,3.0
1703277000,2013,1992.0,2011.0,4.0,2011.0,0.0,1.0
1703385000,2013,1642.0,2011.0,4.0,2011.0,250.0,1.0
1703518000,2020,3024.0,2018.0,8.0,2018.0,-456.0,4.0
1703738000,2013,1888.0,2011.0,4.0,2011.0,-185.0,1.0
1703836000,2018,1700.0,2010.0,4.0,2010.0,850.0,2.0
1704018000,2019,1811.0,2017.0,4.0,2017.0,271.0,1.0
1704177000,2012,4476.0,2009.0,9.0,2009.0,0.0,3.0
1704716000,2020,3201.0,2018.0,9.0,2018.0,3201.0,3.0
1704792000,2023,4635.0,2018.0,12.0,2018.0,0.0,3.0
1704837000,2018,3840.0,2016.0,9.0,2016.0,501.0,3.0
1704910000,2013,2376.0,2011.0,6.0,2011.0,0.0,2.0
1800481000,2011,1836.0,2009.0,5.0,2009.0,0.0,1.0
1800835000,2018,2439.0,2014.0,6.0,2014.0,0.0,2.0
1801369000,2022,1964.6,2019.0,4.0,2019.0,-0.40000000000009095,1.0
1801835000,2022,1614.6,2020.0,4.0,2020.0,418.5999999999999,1.0
1802080000,2022,3177.6,2019.0,8.0,2019.0,-0.40000000000009095,3.0
1802080000,2023,3177.6,2021.0,8.0,2021.0,-0.40000000000009095,3.0
1802902000,2023,999.6,2021.0,3.0,2021.0,-0.39999999999997726,1.0
1803707000,2018,1855.0,2014.0,4.0,2014.0,467.0,1.0
1804023000,2023,1337.0,2020.0,6.0,2020.0,0.0,3.0
1804223000,2022,1800.0,2019.0,5.0,2019.0,552.0,2.0
1804460000,2022,3147.6,2019.0,9.0,2019.0,-0.40000000000009095,5.0
1804722000,2022,1959.2,2019.0,4.0,2019.0,487.20000000000005,1.0
1804737000,2011,2402.0,2009.0,5.0,2009.0,0.0,1.0
1804747000,2020,1926.0,2018.0,4.0,2018.0,-186.0,1.0
1805207000,2022,1008.0,2020.0,4.0,2020.0,0.0,2.0
1805276000,2020,3259.0,2002.0,4.0,2021.0,1179.0,1.0
1805457000,2020,1978.0,2018.0,4.0,2018.0,322.0,1.0
1806227000,2018,4461.0,2014.0,6.0,2014.0,54.0,1.0
1807878000,2018,1134.0,2015.0,4.0,2015.0,0.0,1.0
1808574000,2018,1693.0,2015.0,3.0,2015.0,84.0,2.0
1808923000,2022,2921.0,2020.0,6.0,2020.0,0.0,2.0
1809199000,2018,3588.0,2009.0,11.0,2009.0,0.0,2.0
1809519000,2022,4356.0,2020.0,9.0,2020.0,0.0,3.0
1809811000,2018,1536.0,2014.0,5.0,2014.0,461.0,2.0
1809869000,2018,1008.0,2015.0,3.0,2015.0,0.0,1.0
1810317000,2018,2276.0,2015.0,5.0,2015.0,1271.0,2.0
1810440000,2018,1408.0,2015.0,4.0,2015.0,288.0,1.0
1810662000,2018,3616.0,2014.0,5.0,2014.0,396.0,1.0
1810936000,2023,3742.95,2021.0,5.0,2021.0,2331.95,2.0
1810975000,2023,3506.6,2021.0,5.0,2021.0,-0.40000000000009095,1.0
1811593000,2018,1943.0,2015.0,5.0,2015.0,0.0,2.0
1811763000,2011,2343.0,2009.0,7.0,2009.0,12.0,1.0
1811868010,2018,1824.0,2013.0,4.0,2013.0,200.0,2.0
1811924000,2013,2426.0,2011.0,6.0,2011.0,0.0,2.0
1811963000,2022,1478.4,2019.0,4.0,2019.0,246.4000000000001,1.0
1812404000,2022,1804.0,2019.0,5.0,2019.0,1129.0,3.0
1812559000,2018,1500.0,2013.0,4.0,2013.0,119.0,1.0
1812708002,2018,1764.0,2015.0,3.0,2015.0,1164.0,2.0
1812728000,2019,1807.0,2017.0,6.0,2017.0,-51.0,3.0
1900071001,2019,4788.0,2017.0,10.0,2017.0,0.0,4.0
1900131000,2018,2799.0,2012.0,10.0,2012.0,184.0,6.0
1900580000,2023,3786.6,2021.0,5.0,2021.0,557.5999999999999,1.0
1900603000,2018,0.0,2014.0,6.0,2014.0,-2780.0,1.0
1900657000,2011,3188.0,2009.0,5.0,2009.0,0.0,1.0
1900892000,2018,3884.0,2014.0,6.0,2014.0,42.0,1.0
1900907000,2023,3435.0,2021.0,9.0,2021.0,351.0,3.0
1901112000,2011,1987.0,2009.0,4.0,2009.0,125.0,1.0
1901352000,2018,3367.0,2014.0,6.0,2014.0,0.0,1.0
1901356000,2022,4469.0,2019.0,8.0,2019.0,481.0,3.0
1901364000,2023,2099.2,2021.0,6.0,2021.0,0.1999999999998181,1.0
1901427000,2020,3096.0,2018.0,7.0,2018.0,729.0,2.0
1901442000,2018,2907.0,2012.0,5.0,2012.0,270.0,2.0
1901474001,2018,2019.0,2011.0,4.0,2011.0,243.0,1.0
1901521000,2018,2404.0,2013.0,8.0,2013.0,96.0,4.0
1901660000,2023,3626.8,2021.0,6.0,2021.0,-0.1999999999998181,1.0
1901698000,2018,4768.0,2013.0,6.0,2013.0,741.0,1.0
1901719000,2019,3531.0,2017.0,5.0,2017.0,1251.0,1.0
1901796000,2019,2283.0,2017.0,5.0,2017.0,26.0,1.0
1901797000,2020,2821.0,2018.0,5.0,2018.0,0.0,1.0
1901855000,2023,3121.8,2021.0,6.0,2021.0,-0.1999999999998181,1.0
1901921000,2022,5117.6,2020.0,7.0,2020.0,1811.6000000000004,4.0
1901928000,2022,4387.0,2020.0,6.0,2020.0,872.0,1.0
1901939000,2009,4196.0,1995.0,5.0,2010.0,0.0,1.0
1901945010,2022,1274.0,2020.0,3.0,2020.0,0.0,1.0
1902036000,2022,2882.6,2020.0,5.0,2020.0,719.5999999999999,1.0
1902142000,2022,3064.0,2020.0,6.0,2020.0,460.0,2.0
1902214000,2018,2294.0,2013.0,5.0,2013.0,187.0,2.0
1902288001,2019,8367.0,2017.0,9.0,2017.0,0.0,1.0
1902310002,2018,2201.0,2012.0,4.0,2012.0,39.0,1.0
1902349028,2011,1806.0,2009.0,4.0,2009.0,322.0,1.0
1902349048,2018,2685.0,2010.0,5.0,2010.0,-84.0,2.0
1902349050,2018,2020.0,2013.0,4.0,2013.0,-52.0,1.0
1902349054,2022,2379.0,2016.0,4.0,2016.0,364.0,1.0
1902352000,2023,3166.0,2021.0,4.0,2021.0,80.0,1.0
1902359000,2018,2110.0,2013.0,3.0,2013.0,424.0,1.0
1902426001,2023,1458.0,2021.0,3.0,2021.0,336.0,1.0
1902642000,2023,2586.0,2021.0,4.0,2021.0,0.0,1.0
1902668000,2012,4490.0,2010.0,5.0,2010.0,0.0,1.0
1902668000,2013,4490.0,2011.0,5.0,2011.0,0.0,1.0
1902686000,2018,2349.0,2014.0,6.0,2014.0,0.0,1.0
1902707000,2020,3353.0,2017.0,4.0,2017.0,0.0,1.0
1902722000,2019,2208.0,2017.0,4.0,2017.0,768.0,2.0
1902761000,2020,1843.0,1960.0,4.0,2021.0,307.0,1.0
1902766000,2022,3321.15,2019.0,5.0,2019.0,1061.15,2.0
1903163000,2018,3510.0,2011.0,8.0,2011.0,0.0,3.0
1903355000,2022,984.0,2019.0,3.0,2019.0,0.0,1.0
1903769000,2020,3948.0,2018.0,9.0,2018.0,0.0,3.0
1904337008,2020,3208.0,2018.0,6.0,2018.0,2344.0,3.0
1904378000,2018,2216.0,2016.0,4.0,2016.0,736.0,1.0
1904430000,2018,2077.0,2013.0,4.0,2013.0,199.0,1.0
1904534000,2018,1360.0,2015.0,3.0,2015.0,-302.0,1.0
1904826000,2022,1527.6,2019.0,5.0,2019.0,237.5999999999999,1.0
2000123000,2018,2158.0,2016.0,4.0,2016.0,233.0,2.0
2000422000,2019,3473.0,2017.0,6.0,2017.0,912.0,1.0
