_id,PID,GIS_ID,ST_NUM,ST_NAME,CITY,ZIP_CODE,BLDG_SEQ,NUM_BLDGS,LUC
652,0100552000,0100552000,820.0,Saratoga ST,EAST BOSTON,2128,1,1,111
653,0100553000,0100553000,818.0,Saratoga ST,EAST BOSTON,2128,1,1,104
654,0100554000,0100554000,816.0,Saratoga ST,EAST BOSTON,2128,1,1,995
655,0100554002,0100554000,816.0,Saratoga ST,EAST BOSTON,2128,1,1,102
656,0100554004,0100554000,816.0,Saratoga ST,EAST BOSTON,2128,1,1,102
893,0100750000,0100750000,7.0,Curtis ST,EAST BOSTON,2128,1,1,325
657,0100555000,0100555000,814.0,Saratoga ST,EAST BOSTON,2128,1,1,104
658,0100556000,0100556000,810.0,Saratoga ST,EAST BOSTON,2128,1,1,101
659,0100557000,0100557000,804.0,Saratoga ST,EAST BOSTON,2128,1,1,320
660,0100557001,0100557001,,WORDSWORTH ST,EAST BOSTON,2128,1,1,130
661,0100558000,0100558000,96.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
662,0100559000,0100559000,94.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,106
802,0100664000,0100664000,,WORDSWORTH ST,EAST BOSTON,2128,1,1,132
663,0100560000,0100560000,92.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
664,0100561000,0100561000,90.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
665,0100562000,0100562000,88.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
666,0100563000,0100563000,86.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
667,0100564000,0100564000,82.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,995
668,0100564002,0100564000,82.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
669,0100564004,0100564000,84.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
670,0100564010,0100564010,,WORDSWORTH ST,EAST BOSTON,2128,1,1,968
671,0100565000,0100565000,80.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
672,0100566000,0100566000,78.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
673,0100567000,0100567000,76.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,995
674,0100567002,0100567000,76.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
675,0100567004,0100567000,76.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
676,0100568000,0100568000,74.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
677,0100569000,0100569000,72.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,125
678,0100570000,0100570000,70.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,995
679,0100570002,0100570000,70.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
735,0100611000,0100611000,155.0,Addison ST,EAST BOSTON,2128,1,1,985
680,0100570004,0100570000,70.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
681,0100570006,0100570000,70.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
682,0100571000,0100571000,66.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,995
683,0100571002,0100571000,66.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
684,0100571004,0100571000,66.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
685,0100571006,0100571000,66.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
686,0100571008,0100571000,66.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
687,0100571010,0100571000,66.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
764,0100636006,0100636000,64.0,Byron ST,EAST BOSTON,2128,1,1,102
688,0100572000,0100572000,62.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
689,0100573000,0100573000,60.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
690,0100574000,0100574000,58.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
691,0100575000,0100575000,56.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
692,0100576000,0100576000,54.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
693,0100577000,0100577000,52.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
694,0100578000,0100578000,50.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
695,0100579000,0100579000,48.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
4381,0103617016,0103617000,402.0,Meridian ST,EAST BOSTON,2128,1,1,108
696,0100580000,0100580000,46.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
697,0100581000,0100581000,42.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
698,0100582000,0100582000,,WORDSWORTH ST,EAST BOSTON,2128,1,1,130
699,0100583000,0100583000,30.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
701,0100584002,0100584000,28.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
702,0100584004,0100584000,28.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
703,0100584006,0100584000,28.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
704,0100585000,0100585000,26.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
705,0100585001,0100585001,24.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
706,0100586000,0100586000,22.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
707,0100587000,0100587000,20.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
708,0100588000,0100588000,18.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
709,0100589000,0100589000,14.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
710,0100590000,0100590000,12.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
711,0100591000,0100591000,10.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
712,0100592000,0100592000,,WORDSWORTH ST,EAST BOSTON,2128,1,1,465
713,0100594000,0100594000,73.0,Addison ST,EAST BOSTON,2128,1,1,332
715,0100596000,0100596000,81.0,Addison ST,EAST BOSTON,2128,1,1,101
716,0100597000,0100597000,85.0,Addison ST,EAST BOSTON,2128,1,1,332
717,0100598000,0100598000,87.0,Addison ST,EAST BOSTON,2128,1,1,995
718,0100598002,0100598000,87.0,Addison ST,EAST BOSTON,2128,1,1,102
719,0100598004,0100598000,87.0,Addison ST,EAST BOSTON,2128,1,1,102
720,0100599000,0100599000,95.0,Addison ST,EAST BOSTON,2128,1,1,130
721,0100600000,0100600000,99.0,Addison ST,EAST BOSTON,2128,1,1,111
722,0100601000,0100601000,113.0,Addison ST,EAST BOSTON,2128,1,1,995
723,0100601002,0100601000,113.0,Addison ST,EAST BOSTON,2128,1,1,102
724,0100601004,0100601000,113.0,Addison ST,EAST BOSTON,2128,1,1,102
725,0100602000,0100602000,117.0,Addison ST,EAST BOSTON,2128,1,1,104
726,0100603000,0100603000,121.0,Addison ST,EAST BOSTON,2128,1,1,112
727,0100603010,0100603010,119.0,Addison ST,EAST BOSTON,2128,1,1,112
728,0100604000,0100604000,125.0,Addison ST,EAST BOSTON,2128,1,1,101
2436,0101990000,0101990000,,Gladstone ST,EAST BOSTON,2128,1,1,130
729,0100605000,0100605000,131.0,Addison ST,EAST BOSTON,2128,1,1,101
730,0100606000,0100606000,135.0,Addison ST,EAST BOSTON,2128,1,1,104
731,0100607000,0100607000,,Addison ST,EAST BOSTON,2128,1,1,317
732,0100608000,0100608000,141.0,Addison ST,EAST BOSTON,2128,1,1,343
733,0100608001,0100608001,,Addison ST,EAST BOSTON,2128,1,1,968
734,0100610000,0100610000,143.0,Addison ST,EAST BOSTON,2128,1,1,968
736,0100613000,0100613000,798.0,Saratoga ST,EAST BOSTON,2128,1,1,105
13637,0202055000,0202055000,38.0,PARKER ST,CHARLESTOWN,2129,1,1,130
737,0100614000,0100614000,796.0,Saratoga ST,EAST BOSTON,2128,1,1,105
738,0100615000,0100615000,794.0,Saratoga ST,EAST BOSTON,2128,1,1,105
739,0100616000,0100616000,792.0,Saratoga ST,EAST BOSTON,2128,1,1,995
740,0100616002,0100616000,792.0,Saratoga ST,EAST BOSTON,2128,1,1,102
741,0100616004,0100616000,792.0,Saratoga ST,EAST BOSTON,2128,1,1,102
742,0100617000,0100617000,790.0,Saratoga ST,EAST BOSTON,2128,1,1,105
743,0100618000,0100618000,788.0,Saratoga ST,EAST BOSTON,2128,1,1,104
744,0100619000,0100619000,786.0,Saratoga ST,EAST BOSTON,2128,1,1,105
745,0100620000,0100620000,784.0,Saratoga ST,EAST BOSTON,2128,1,1,105
746,0100621000,0100621000,114.0,Byron ST,EAST BOSTON,2128,1,1,104
747,0100622000,0100622000,112.0,Byron ST,EAST BOSTON,2128,1,1,104
771,0100639000,0100639000,56.0,Byron ST,EAST BOSTON,2128,1,1,995
748,0100623000,0100623000,108.0,Byron ST,EAST BOSTON,2128,1,1,104
749,0100624000,0100624000,106.0,Byron ST,EAST BOSTON,2128,1,1,104
750,0100625000,0100625000,104.0,Byron ST,EAST BOSTON,2128,1,1,109
767,0100638002,0100638000,58.0,Byron ST,EAST BOSTON,2128,1,1,102
751,0100627000,0100627000,96.0,Byron ST,EAST BOSTON,2128,1,1,105
1134,0100955000,0100955000,150.0,Byron ST,EAST BOSTON,2128,1,1,945
752,0100627001,0100627001,94.0,Byron ST,EAST BOSTON,2128,1,1,105
753,0100628000,0100628000,90.0,Byron ST,EAST BOSTON,2128,1,1,101
754,0100629000,0100629000,84.0,Byron ST,EAST BOSTON,2128,1,1,104
755,0100630000,0100630000,76.0,Byron ST,EAST BOSTON,2128,1,1,101
756,0100631000,0100631000,74.0,Byron ST,EAST BOSTON,2128,1,1,104
757,0100632000,0100632000,72.0,Byron ST,EAST BOSTON,2128,1,1,104
758,0100633000,0100633000,70.0,Byron ST,EAST BOSTON,2128,1,1,104
759,0100634000,0100634000,68.0,Byron ST,EAST BOSTON,2128,1,1,104
760,0100635000,0100635000,66.0,Byron ST,EAST BOSTON,2128,1,1,105
761,0100636000,0100636000,64.0,Byron ST,EAST BOSTON,2128,1,1,995
762,0100636002,0100636000,64.0,Byron ST,EAST BOSTON,2128,1,1,102
763,0100636004,0100636000,64.0,Byron ST,EAST BOSTON,2128,1,1,102
765,0100637000,0100637000,60.0,Byron ST,EAST BOSTON,2128,1,1,104
766,0100638000,0100638000,58.0,Byron ST,EAST BOSTON,2128,1,1,995
800,0100662001,0100662001,,WORDSWORTH ST,EAST BOSTON,2128,1,1,132
6073,0104579000,0104579000,,Marginal ST,EAST BOSTON,2128,1,1,902
768,0100638004,0100638000,58.0,Byron ST,EAST BOSTON,2128,1,1,102
769,0100638006,0100638000,58.0,Byron ST,EAST BOSTON,2128,1,1,102
770,0100638008,0100638000,58.0,Byron ST,EAST BOSTON,2128,1,1,102
2437,0101991000,0101991000,,Gladstone ST,EAST BOSTON,2128,1,1,130
772,0100639002,0100639000,56.0,Byron ST,EAST BOSTON,2128,1,1,102
773,0100639004,0100639000,56.0,Byron ST,EAST BOSTON,2128,1,1,102
774,0100640000,0100640000,52.0,Byron ST,EAST BOSTON,2128,1,1,105
775,0100641000,0100641000,48.0,Byron ST,EAST BOSTON,2128,1,1,101
776,0100642000,0100642000,7.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,120
777,0100644010,0100644010,9.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
778,0100644020,0100644020,9.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
779,0100645000,0100645000,11.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
780,0100646000,0100646000,13.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
781,0100647000,0100647000,15.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
782,0100648000,0100648000,17.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
1015,0100868000,0100868000,84.0,MOORE ST,EAST BOSTON,2128,1,1,111
783,0100649000,0100649000,19.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
801,0100663000,0100663000,,WORDSWORTH ST,EAST BOSTON,2128,1,1,132
784,0100650000,0100650000,21.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
785,0100651000,0100651000,23.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
786,0100652000,0100652000,25.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
787,0100653000,0100653000,27.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
788,0100654000,0100654000,29.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
789,0100655000,0100655000,31.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,101
790,0100656000,0100656000,33.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
791,0100657000,0100657000,35.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
792,0100658000,0100658000,37.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
793,0100659000,0100659000,39.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
794,0100660000,0100660000,41.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
795,0100661000,0100661000,43.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,995
796,0100661002,0100661000,43.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
797,0100661004,0100661000,43.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
798,0100661006,0100661000,43.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,102
799,0100662000,0100662000,45.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
803,0100665000,0100665000,51.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
804,0100666000,0100666000,53.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,105
805,0100667000,0100667000,55.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
806,0100668000,0100668000,57.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
807,0100669000,0100669000,59.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,125
808,0100670000,0100670000,61.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
809,0100671000,0100671000,63.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
810,0100672000,0100672000,65.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
811,0100673000,0100673000,67.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
812,0100674000,0100674000,69.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
813,0100675000,0100675000,71.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
814,0100676000,0100676000,73.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
815,0100677000,0100677000,75.0,WORDSWORTH ST,EAST BOSTON,2128,1,1,104
816,0100679000,0100679000,,WORDSWORTH ST,EAST BOSTON,2128,1,1,132
817,0100680000,0100680000,760.0,Saratoga ST,EAST BOSTON,2128,1,1,985
818,0100681000,0100681000,756.0,Saratoga ST,EAST BOSTON,2128,1,1,105
819,0100682000,0100682000,754.0,Saratoga ST,EAST BOSTON,2128,1,1,101
820,0100683000,0100683000,750.0,Saratoga ST,EAST BOSTON,2128,1,1,105
827,0100690000,0100690000,728.0,Saratoga ST,EAST BOSTON,2128,1,1,101
821,0100684000,0100684000,746.0,Saratoga ST,EAST BOSTON,2128,1,1,105
822,0100685000,0100685000,670.0,Saratoga ST,EAST BOSTON,2128,1,1,132
823,0100686000,0100686000,742.0,Saratoga ST,EAST BOSTON,2128,1,1,101
824,0100687000,0100687000,740.0,Saratoga ST,EAST BOSTON,2128,1,1,105
825,0100688000,0100688000,736.0,Saratoga ST,EAST BOSTON,2128,1,1,105
826,0100689000,0100689000,730.0,Saratoga ST,EAST BOSTON,2128,1,1,104
2438,0101992000,0101992000,,Gladstone ST,EAST BOSTON,2128,1,1,130
828,0100691000,0100691000,726.0,Saratoga ST,EAST BOSTON,2128,1,1,101
829,0100692000,0100692000,724.0,Saratoga ST,EAST BOSTON,2128,1,1,105
830,0100693000,0100693000,722.0,Saratoga ST,EAST BOSTON,2128,1,1,105
831,0100694000,0100694000,718.0,Saratoga ST,EAST BOSTON,2128,1,1,105
832,0100694001,0100694001,714.0,Saratoga ST,EAST BOSTON,2128,1,1,105
850,0100713000,0100713000,55.0,Byron ST,EAST BOSTON,2128,1,1,995
833,0100695000,0100695000,39.0,MOORE ST,EAST BOSTON,2128,1,1,104
834,0100696000,0100696000,35.0,MOORE ST,EAST BOSTON,2128,1,1,104
835,0100697000,0100697000,31.0,MOORE ST,EAST BOSTON,2128,1,1,104
5576,0104198000,0104198000,,Neptune RD,EAST BOSTON,2128,1,1,986
836,0100698000,0100698000,27.0,MOORE ST,EAST BOSTON,2128,1,1,105
837,0100699000,0100699000,25.0,MOORE ST,EAST BOSTON,2128,1,1,105
2439,0101993000,0101993000,,ORIENT AV,EAST BOSTON,2128,1,1,906
838,0100700000,0100700000,21.0,MOORE ST,EAST BOSTON,2128,1,1,104
839,0100701000,0100701000,19.0,MOORE ST,EAST BOSTON,2128,1,1,104
840,0100702000,0100702000,,MOORE ST,EAST BOSTON,2128,1,1,132
841,0100703000,0100703000,15.0,MOORE ST,EAST BOSTON,2128,1,1,101
842,0100704000,0100704000,5.0,MOORE ST,EAST BOSTON,2128,1,1,104
843,0100705000,0100705000,3.0,MOORE ST,EAST BOSTON,2128,1,1,101
1033,0100874000,0100874000,6.0,HARMONY ST,EAST BOSTON,2128,1,1,343
844,0100706000,0100706000,1.0,MOORE ST,EAST BOSTON,2128,1,1,101
845,0100707000,0100707000,119.0,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,101
846,0100708000,0100708000,121.0,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,101
847,0100709000,0100709000,45.0,Byron ST,EAST BOSTON,2128,1,1,101
848,0100710000,0100710000,49.0,Byron ST,EAST BOSTON,2128,1,1,104
849,0100711000,0100711000,53.0,Byron ST,EAST BOSTON,2128,1,1,101
851,0100713002,0100713000,55.0,Byron ST,EAST BOSTON,2128,1,1,102
852,0100713004,0100713000,55.0,Byron ST,EAST BOSTON,2128,1,1,102
1306,0101125000,0101125000,163.0,Byron ST,EAST BOSTON,2128,1,1,111
853,0100713006,0100713000,55.0,Byron ST,EAST BOSTON,2128,1,1,102
854,0100713008,0100713000,55.0,Byron ST,EAST BOSTON,2128,1,1,102
855,0100713010,0100713000,55.0,Byron ST,EAST BOSTON,2128,1,1,102
856,0100714000,0100714000,59.0,Byron ST,EAST BOSTON,2128,1,1,101
857,0100715000,0100715000,61.0,Byron ST,EAST BOSTON,2128,1,1,101
858,0100716000,0100716000,63.0,Byron ST,EAST BOSTON,2128,1,1,101
859,0100717000,0100717000,67.0,Byron ST,EAST BOSTON,2128,1,1,105
860,0100718000,0100718000,71.0,Byron ST,EAST BOSTON,2128,1,1,101
861,0100719000,0100719000,77.0,Byron ST,EAST BOSTON,2128,1,1,995
2440,0101994000,0101994000,,ORIENT AV,EAST BOSTON,2128,1,1,906
862,0100719002,0100719000,77.0,Byron ST,EAST BOSTON,2128,1,1,102
863,0100719004,0100719000,77.0,Byron ST,EAST BOSTON,2128,1,1,102
864,0100719006,0100719000,77.0,Byron ST,EAST BOSTON,2128,1,1,102
865,0100720000,0100720000,79.0,Byron ST,EAST BOSTON,2128,1,1,105
866,0100721000,0100721000,81.0,Byron ST,EAST BOSTON,2128,1,1,104
867,0100722000,0100722000,83.0,Byron ST,EAST BOSTON,2128,1,1,101
868,0100723000,0100723000,85.0,Byron ST,EAST BOSTON,2128,1,1,104
959,0100817010,0100817010,685.0,Saratoga ST,EAST BOSTON,2128,1,1,995
869,0100724000,0100724000,87.0,Byron ST,EAST BOSTON,2128,1,1,101
870,0100725000,0100725000,89.0,Byron ST,EAST BOSTON,2128,1,1,104
871,0100726000,0100726000,93.0,Byron ST,EAST BOSTON,2128,1,1,105
872,0100727000,0100727000,97.0,Byron ST,EAST BOSTON,2128,1,1,101
2441,0101995000,0101995000,,ORIENT AV,EAST BOSTON,2128,1,1,906
874,0100729000,0100729000,30.0,MOORE ST,EAST BOSTON,2128,1,1,104
875,0100730000,0100730000,,MOORE ST,EAST BOSTON,2128,1,1,130
876,0100731000,0100731000,36.0,MOORE ST,EAST BOSTON,2128,1,1,105
877,0100732000,0100732000,38.0,MOORE ST,EAST BOSTON,2128,1,1,104
878,0100733000,0100733000,42.0,MOORE ST,EAST BOSTON,2128,1,1,031
879,0100735000,0100735000,708.0,Saratoga ST,EAST BOSTON,2128,1,1,104
1034,0100877000,0100877000,69.0,MOORE ST,EAST BOSTON,2128,1,1,031
880,0100736000,0100736000,704.0,Saratoga ST,EAST BOSTON,2128,1,1,104
881,0100737000,0100737000,702.0,Saratoga ST,EAST BOSTON,2128,1,1,101
882,0100738000,0100738000,696.0,Saratoga ST,EAST BOSTON,2128,1,1,104
883,0100739000,0100739000,694.0,Saratoga ST,EAST BOSTON,2128,1,1,101
884,0100740000,0100740000,690.0,Saratoga ST,EAST BOSTON,2128,1,1,104
885,0100741000,0100741000,686.0,Saratoga ST,EAST BOSTON,2128,1,1,101
886,0100742000,0100742000,682.0,Saratoga ST,EAST BOSTON,2128,1,1,101
887,0100743010,0100743010,680.0,Saratoga ST,EAST BOSTON,2128,1,1,104
888,0100743020,0100743020,678.0,Saratoga ST,EAST BOSTON,2128,1,1,105
889,0100744000,0100744000,674.0,Saratoga ST,EAST BOSTON,2128,1,1,111
890,0100746000,0100746000,670.0,Saratoga ST,EAST BOSTON,2128,1,1,132
891,0100747000,0100747000,666.0,Saratoga ST,EAST BOSTON,2128,1,1,105
892,0100748000,0100748000,662.0,Saratoga ST,EAST BOSTON,2128,1,1,111
894,0100751000,0100751000,19.0,CHAUCER ST,EAST BOSTON,2128,1,1,101
895,0100752000,0100752000,25.0,CHAUCER ST,EAST BOSTON,2128,1,1,125
896,0100753000,0100753000,27.0,CHAUCER ST,EAST BOSTON,2128,1,1,125
897,0100754000,0100754000,31.0,CHAUCER ST,EAST BOSTON,2128,1,1,105
898,0100754001,0100754001,,CHAUCER ST,EAST BOSTON,2128,1,1,132
899,0100755000,0100755000,35.0,CHAUCER ST,EAST BOSTON,2128,1,1,104
1360,0101170000,0101170000,,Cowper ST,EAST BOSTON,2128,1,1,106
900,0100756000,0100756000,37.0,CHAUCER ST,EAST BOSTON,2128,1,1,101
901,0100757000,0100757000,39.0,CHAUCER ST,EAST BOSTON,2128,1,1,104
902,0100758000,0100758000,43.0,CHAUCER ST,EAST BOSTON,2128,1,1,101
903,0100759000,0100759000,47.0,CHAUCER ST,EAST BOSTON,2128,1,1,101
1064,0100898000,0100898000,,Bennington ST,EAST BOSTON,2128,1,1,976
904,0100760000,0100760000,49.0,CHAUCER ST,EAST BOSTON,2128,1,1,105
2442,0101996000,0101996000,,ORIENT AV,EAST BOSTON,2128,1,1,985
905,0100760005,0100760005,53.0,CHAUCER ST,EAST BOSTON,2128,1,1,101
906,0100761000,0100761000,55.0,CHAUCER ST,EAST BOSTON,2128,1,1,104
907,0100761010,0100761010,57.0,CHAUCER ST,EAST BOSTON,2128,1,1,101
908,0100762000,0100762000,660.0,Saratoga ST,EAST BOSTON,2128,1,1,111
909,0100763000,0100763000,670.0,Saratoga ST,EAST BOSTON,2128,1,1,132
910,0100764000,0100764000,656.0,Saratoga ST,EAST BOSTON,2128,1,1,112
911,0100767000,0100767000,670.0,Saratoga ST,EAST BOSTON,2128,1,1,112
912,0100768000,0100768000,670.0,Saratoga ST,EAST BOSTON,2128,1,1,112
913,0100769000,0100769000,638.0,Saratoga ST,EAST BOSTON,2128,1,1,104
914,0100770000,0100770000,636.0,Saratoga ST,EAST BOSTON,2128,1,1,104
915,0100771000,0100771000,634.0,Saratoga ST,EAST BOSTON,2128,1,1,104
916,0100772000,0100772000,630.0,Saratoga ST,EAST BOSTON,2128,1,1,105
917,0100773000,0100773000,628.0,Saratoga ST,EAST BOSTON,2128,1,1,104
2189,0101797008,0101797000,115.0,Boardman ST,EAST BOSTON,2128,1,1,908
918,0100774000,0100774000,622.0,Saratoga ST,EAST BOSTON,2128,1,1,104
919,0100775000,0100775000,618.0,Saratoga ST,EAST BOSTON,2128,1,1,104
920,0100776000,0100776000,614.0,Saratoga ST,EAST BOSTON,2128,1,1,104
921,0100777000,0100777000,610.0,Saratoga ST,EAST BOSTON,2128,1,1,104
6074,0104580000,0104580000,,Marginal ST,EAST BOSTON,2128,1,1,902
922,0100778000,0100778000,606.0,Saratoga ST,EAST BOSTON,2128,1,1,104
2190,0101797010,0101797000,115.0,Boardman ST,EAST BOSTON,2128,1,1,908
923,0100779000,0100779000,602.0,Saratoga ST,EAST BOSTON,2128,1,1,101
924,0100779002,0100779002,,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,985
925,0100780000,0100780000,,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,985
926,0100782000,0100782000,,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,985
927,0100784000,0100784000,,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,132
928,0100786000,0100786000,670.0,Saratoga ST,EAST BOSTON,2128,1,1,132
929,0100788000,0100788000,,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,112
930,0100789000,0100789000,,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,112
931,0100790000,0100790000,,WM F MCCLELLAN HW,EAST BOSTON,2128,1,1,112
932,0100791000,0100791000,3.0,CHAUCER ST,EAST BOSTON,2128,1,1,105
933,0100792000,0100792000,5.0,CHAUCER ST,EAST BOSTON,2128,1,1,105
934,0100793001,0100793001,9.0,CHAUCER ST,EAST BOSTON,2128,1,1,104
935,0100794000,0100794000,8.0,Curtis ST,EAST BOSTON,2128,1,1,105
936,0100795010,0100795010,58.0,MOORE ST,EAST BOSTON,2128,1,1,904
937,0100797000,0100797000,,Bennington ST,EAST BOSTON,2128,1,1,985
938,0100798000,0100798000,548.0,Bennington ST,EAST BOSTON,2128,1,1,105
2191,0101797012,0101797000,115.0,Boardman ST,EAST BOSTON,2128,1,1,908
939,0100799000,0100799000,546.0,Bennington ST,EAST BOSTON,2128,1,1,105
940,0100800000,0100800000,544.0,Bennington ST,EAST BOSTON,2128,1,1,101
941,0100800001,0100800001,542.0,Bennington ST,EAST BOSTON,2128,1,1,106
942,0100801000,0100801000,540.0,Bennington ST,EAST BOSTON,2128,1,1,105
13575,0202005002,0202005002,,Main ST,CHARLESTOWN,2129,1,1,902
943,0100802000,0100802000,536.0,Bennington ST,EAST BOSTON,2128,1,1,105
944,0100803000,0100803000,534.0,Bennington ST,EAST BOSTON,2128,1,1,105
945,0100804000,0100804000,532.0,Bennington ST,EAST BOSTON,2128,1,1,101
946,0100805000,0100805000,530.0,Bennington ST,EAST BOSTON,2128,1,1,104
947,0100806000,0100806000,528.0,Bennington ST,EAST BOSTON,2128,1,1,104
948,0100807000,0100807000,524.0,Bennington ST,EAST BOSTON,2128,1,1,105
949,0100808000,0100808000,1.0,Curtis ST,EAST BOSTON,2128,1,1,013
950,0100809000,0100809000,665.0,Saratoga ST,EAST BOSTON,2128,1,1,104
951,0100810000,0100810000,669.0,Saratoga ST,EAST BOSTON,2128,1,1,101
952,0100811000,0100811000,671.0,Saratoga ST,EAST BOSTON,2128,1,1,104
953,0100812000,0100812000,673.0,Saratoga ST,EAST BOSTON,2128,1,1,104
954,0100813000,0100813000,675.0,Saratoga ST,EAST BOSTON,2128,1,1,105
955,0100814000,0100814000,677.0,Saratoga ST,EAST BOSTON,2128,1,1,101
962,0100818000,0100818000,689.0,Saratoga ST,EAST BOSTON,2128,1,1,101
956,0100815000,0100815000,679.0,Saratoga ST,EAST BOSTON,2128,1,1,105
957,0100816000,0100816000,681.0,Saratoga ST,EAST BOSTON,2128,1,1,105
958,0100817000,0100817000,687.0,Saratoga ST,EAST BOSTON,2128,1,1,104
960,0100817012,0100817010,685.0,Saratoga ST,EAST BOSTON,2128,1,1,102
